2.100000000000000000e+01 8.812510020449290096e+02 6.022904350397028164e-03 2.156685632811841159e-04 1.316412880967661181e+00
2.200000000000000000e+01 8.942260809946444624e+02 7.092245389168441022e-03 2.355042406606951621e-04 1.381813151999231160e+00
2.300000000000000000e+01 9.072713151188912661e+02 8.304279063301918742e-03 2.561078134932711107e-04 1.450973550045425275e+00
2.400000000000000000e+01 9.207057276974971955e+02 9.656517376911321476e-03 2.774670873995092792e-04 1.521197279256323975e+00
2.500000000000000000e+01 9.346621488157601334e+02 1.115411227376799513e-02 2.995690911293060507e-04 1.584846402282111155e+00
2.600000000000000000e+01 9.486499934969460810e+02 1.280661085551350158e-02 3.224036421617194935e-04 1.645196065799758856e+00
2.700000000000000000e+01 9.630802559151960622e+02 1.460886909233801052e-02 3.459726472562010022e-04 1.701158154237686793e+00
2.800000000000000000e+01 9.777853190598078754e+02 1.654079586218820327e-02 3.702787129965398822e-04 1.746093949782346666e+00
2.900000000000000000e+01 9.926871563657335855e+02 1.863592626883303280e-02 3.953153495553665101e-04 1.784763535988846739e+00
3.000000000000000000e+01 1.007981485142378006e+03 2.093289327235582989e-02 4.210731647430542121e-04 1.810579762036357510e+00
3.100000000000000000e+01 1.023064316776356804e+03 2.342795894663541809e-02 4.475404754101703383e-04 1.834154061134259717e+00
3.200000000000000000e+01 1.038741594080686582e+03 2.613594509665286350e-02 4.747048475512169810e-04 1.850387943180853867e+00
3.300000000000000000e+01 1.054481206675762905e+03 2.902084919832310927e-02 5.025533755464965538e-04 1.858530647583637174e+00
3.400000000000000000e+01 1.070258666254792161e+03 3.211384475626701679e-02 5.310696744179769840e-04 1.860781466641018067e+00
3.500000000000000000e+01 1.086654677448757639e+03 3.542838756916100867e-02 5.602241667053590524e-04 1.849818336604671209e+00
3.600000000000000000e+01 1.102768333831110340e+03 3.899353745199754528e-02 5.899937229100287416e-04 1.837255899957261240e+00
3.700000000000000000e+01 1.119122852633345929e+03 4.280921797446610860e-02 6.203944540954598255e-04 1.816046869147971643e+00
3.800000000000000000e+01 1.135823556869384902e+03 4.684055593868318573e-02 6.514427203282833643e-04 1.786465503341054140e+00
3.900000000000000000e+01 1.152777123397085234e+03 5.109000685573809875e-02 6.831168870561266830e-04 1.747127589018543148e+00
4.000000000000000000e+01 1.169909280530000160e+03 5.557197649426942609e-02 7.153857351230035085e-04 1.695212922545142220e+00
4.100000000000000000e+01 1.187138722525615094e+03 6.030002191182723403e-02 7.482220577122377595e-04 1.628815949872248980e+00
4.200000000000000000e+01 1.204467429711731029e+03 6.528378700171738602e-02 7.816150286087340240e-04 1.549622754742497444e+00
4.300000000000000000e+01 1.221905204907994630e+03 7.053176980976486043e-02 8.155578475624830452e-04 1.459818083592845817e+00
4.400000000000000000e+01 1.239498993404146859e+03 7.605031360444287902e-02 8.500436280487165281e-04 1.359982195373859781e+00
4.500000000000000000e+01 1.257310597809135288e+03 8.184293833195514789e-02 8.850654047091151624e-04 1.250390822887678333e+00
4.600000000000000000e+01 1.275304289086285053e+03 8.791041545485722697e-02 9.206152360561825837e-04 1.131478197113138684e+00
4.700000000000000000e+01 1.293462769233271047e+03 9.425426093684841078e-02 9.566814862970132076e-04 1.002455345575843371e+00
4.800000000000000000e+01 1.311760348569412827e+03 1.008693052550707209e-01 9.932515654158067392e-04 8.622089506910648460e-01
4.900000000000000000e+01 1.330186194263958896e+03 1.077496355478703982e-01 1.030312848301920270e-03 7.097000135534702325e-01
5.000000000000000000e+01 1.348796328658794209e+03 1.149004809932417659e-01 1.067852686940819326e-03 5.440284800390510211e-01
5.100000000000000000e+01 1.367650364434204903e+03 1.223279587437220428e-01 1.105859337037118102e-03 3.646710171157245273e-01
5.200000000000000000e+01 1.386695993870335542e+03 1.300372822648741544e-01 1.144324706471766886e-03 1.724090222990171395e-01
5.300000000000000000e+01 1.405862214269880496e+03 1.380300960382515874e-01 1.183241630419188013e-03 -3.185982536560207079e-02
5.400000000000000000e+01 1.425130020879876611e+03 1.463087869953458575e-01 1.222602970630623986e-03 -2.480969783846724841e-01
5.500000000000000000e+01 1.444495265011619495e+03 1.548772273847505432e-01 1.262401627564251451e-03 -4.766334935603053213e-01
5.600000000000000000e+01 1.464069932721423584e+03 1.637321900863152047e-01 1.302630226038164248e-03 -7.183597332435132099e-01
5.700000000000000000e+01 1.483955136793620113e+03 1.728687935577898072e-01 1.343280147936999538e-03 -9.738385103099350681e-01
5.800000000000000000e+01 1.504108132263631887e+03 1.822839709860392399e-01 1.384342522175402955e-03 -1.242871482065700528e+00
5.900000000000000000e+01 1.524441602960888304e+03 1.919753981949381960e-01 1.425808561619373600e-03 -1.524972803081373174e+00
6.000000000000000000e+01 1.544935086662548201e+03 2.019333225063582593e-01 1.467669571942695683e-03 -1.819240616093483531e+00
6.100000000000000000e+01 1.565595537096204453e+03 2.121494948052031759e-01 1.509917743763515346e-03 -2.124918853545284314e+00
6.200000000000000000e+01 1.586428150343158222e+03 2.226216806038517904e-01 1.552548496842945640e-03 -2.442191237402365545e+00
6.300000000000000000e+01 1.607450681581240588e+03 2.333498919161409446e-01 1.595558150842062541e-03 -2.771491279185565038e+00
6.400000000000000000e+01 1.628666027777803492e+03 2.443333979719975735e-01 1.638943151783910437e-03 -3.113245043724583550e+00
6.500000000000000000e+01 1.650099369391641176e+03 2.555736966133233534e-01 1.682700078636826082e-03 -3.467938005861773920e+00
6.600000000000000000e+01 1.671787803814482004e+03 2.670652090558377489e-01 1.726825392172111383e-03 -3.836014948619768550e+00
6.700000000000000000e+01 1.693712104031374793e+03 2.788007916319389379e-01 1.771314674437891781e-03 -4.216918531401815606e+00
6.800000000000000000e+01 1.715835246520919100e+03 2.907699383448672514e-01 1.816163396682073019e-03 -4.609835302833621640e+00
6.900000000000000000e+01 1.738112777775703989e+03 3.029643720527644413e-01 1.861367178502020946e-03 -5.013981514543636386e+00
7.000000000000000000e+01 1.760515099364939260e+03 3.153765588643686613e-01 1.906921788240563756e-03 -5.428766546493172918e+00
7.100000000000000000e+01 1.783020351599766627e+03 3.280015830116675968e-01 1.952824097030491420e-03 -5.853922280921826982e+00
7.200000000000000000e+01 1.805741631497861590e+03 3.408353429870866758e-01 1.999074938671664692e-03 -6.290299780191474177e+00
7.300000000000000000e+01 1.828792346552935669e+03 3.538726413666906656e-01 2.045676247949365211e-03 -6.738812619944982707e+00
7.400000000000000000e+01 1.852181905899254389e+03 3.671023387321529774e-01 2.092630105363543248e-03 -7.199304691134781997e+00
7.500000000000000000e+01 1.875912288935040124e+03 3.805125535867827646e-01 2.139938733198435642e-03 -7.671285608323336724e+00
7.600000000000000000e+01 1.899939313716208744e+03 3.940894121341205758e-01 2.187604163240769103e-03 -8.154191170197503169e+00
7.700000000000000000e+01 1.924138153839152665e+03 4.078229543394703005e-01 2.235627235727859121e-03 -8.646627069361885631e+00
7.800000000000000000e+01 1.948493817101287505e+03 4.217019708468044970e-01 2.284008589722188749e-03 -9.148217153262672596e+00
7.900000000000000000e+01 1.973050737090717803e+03 4.357159961746258636e-01 2.332748988526684927e-03 -9.658882409188368712e+00
8.000000000000000000e+01 1.997831061446420790e+03 4.498545659526260176e-01 2.381849313304713455e-03 -1.017869239886992716e+01
8.100000000000000000e+01 2.022859100413900478e+03 4.641070408105462675e-01 2.431310870354122002e-03 -1.070748137084429352e+01
8.200000000000000000e+01 2.048145532076436211e+03 4.784635635754475036e-01 2.481136322181218875e-03 -1.124488513037881177e+01
8.300000000000000000e+01 2.073666055623389184e+03 4.929126165455999797e-01 2.531328742697771129e-03 -1.179067559026002776e+01
8.400000000000000000e+01 2.099418654895925556e+03 5.074434262463410894e-01 2.581891297641313726e-03 -1.234432754310612168e+01
8.500000000000000000e+01 2.125393885117383888e+03 5.220444778295553201e-01 2.632827236793034743e-03 -1.290568721449325551e+01
8.600000000000000000e+01 2.151586947411114124e+03 5.367064036050472886e-01 2.684140076038747137e-03 -1.347419037952332488e+01
8.700000000000000000e+01 2.177967056937534835e+03 5.514165346324190198e-01 2.735834157671608764e-03 -1.404933948241205499e+01
8.800000000000000000e+01 2.204515503367461861e+03 5.661628635913636964e-01 2.787914076470355499e-03 -1.463059793764992733e+01
8.900000000000000000e+01 2.231243290023223381e+03 5.809333848862809901e-01 2.840384485181556874e-03 -1.521750346515190699e+01
9.000000000000000000e+01 2.258153992249647217e+03 5.957116376983671024e-01 2.893250088698349001e-03 -1.580974237540304905e+01
9.100000000000000000e+01 2.285258077153955583e+03 6.104850371440114776e-01 2.946516152144819031e-03 -1.640678598641017061e+01
9.200000000000000000e+01 2.312556435782974859e+03 6.252394113909658380e-01 3.000190036503440263e-03 -1.700843410831417657e+01
9.300000000000000000e+01 2.340064279512091161e+03 6.399607504826068105e-01 3.054279653473764705e-03 -1.761419727863095730e+01
9.400000000000000000e+01 2.367774535468831345e+03 6.546372749844203698e-01 3.108792948723252715e-03 -1.822388319916510468e+01
9.500000000000000000e+01 2.395702416722975158e+03 6.692542361916292704e-01 3.163737898178303233e-03 -1.883700246970898817e+01
9.600000000000000000e+01 2.423840852264673686e+03 6.837983731886363437e-01 3.219122506077848941e-03 -1.945314000729182524e+01
9.700000000000000000e+01 2.452190200475531128e+03 6.982556843912353095e-01 3.274954803181875668e-03 -2.007188076443140901e+01
9.800000000000000000e+01 2.480758249188661921e+03 7.126114275910609974e-01 3.331242845850025322e-03 -2.069280973090566889e+01
9.900000000000000000e+01 2.509523073987144016e+03 7.268523485022774233e-01 3.387994715875096690e-03 -2.131543765203848295e+01
1.000000000000000000e+02 2.538499893395332037e+03 7.409674236353711585e-01 3.445218520954849897e-03 -2.193927531400625952e+01
1.010000000000000000e+02 2.567681642105138053e+03 7.549426604877607083e-01 3.502922395813947917e-03 -2.256383354565639365e+01
1.020000000000000000e+02 2.597068684394483171e+03 7.687566405657667579e-01 3.561114504518210402e-03 -2.318884607084570959e+01
1.030000000000000000e+02 2.626646529083227961e+03 7.824102328147315433e-01 3.619803043182556052e-03 -2.381352667525686329e+01
1.040000000000000000e+02 2.656415542930242282e+03 7.958745951932851836e-01 3.678996243022961913e-03 -2.443753489377990107e+01
1.050000000000000000e+02 2.686368665568393681e+03 8.091431731470959399e-01 3.738702374521137191e-03 -2.506030746084358185e+01
1.060000000000000000e+02 2.716498837830564298e+03 8.222019862267206936e-01 3.798929751678784255e-03 -2.568120687927547152e+01
1.070000000000000000e+02 2.746799001715929990e+03 8.350444848024501932e-01 3.859686737556990502e-03 -2.629981855616457054e+01
1.080000000000000000e+02 2.777254671997046444e+03 8.476492650253165673e-01 3.920981749025375176e-03 -2.691557938719477860e+01
1.090000000000000000e+02 2.807873649569908594e+03 8.600097822350791787e-01 3.982823262736460979e-03 -2.752785204198209357e+01
1.100000000000000000e+02 2.838641451293957289e+03 8.721046375623302538e-01 4.045219821274023686e-03 -2.813622209990342071e+01
1.110000000000000000e+02 2.869550920316613428e+03 8.839272302067977538e-01 4.108180268472215284e-03 -2.874019852743177594e+01
1.120000000000000000e+02 2.900601916968475052e+03 8.954707173667881825e-01 4.171714442548356445e-03 -2.933905794154524571e+01
1.130000000000000000e+02 2.931786771020474134e+03 9.067133408947607442e-01 4.235832495410860044e-03 -2.993244605084299081e+01
1.140000000000000000e+02 2.963097812965363573e+03 9.176407734562365137e-01 4.300544670006689781e-03 -3.051971149617601498e+01
1.150000000000000000e+02 2.994527373934792195e+03 9.282535468626174069e-01 4.365861305969353547e-03 -3.110035155331924273e+01
1.160000000000000000e+02 3.026075213964756131e+03 9.385373386478130797e-01 4.431792845521707706e-03 -3.167386356757343435e+01
1.170000000000000000e+02 3.057733665209497758e+03 9.484704003918237314e-01 4.498349838825748022e-03 -3.223967067181355617e+01
1.180000000000000000e+02 3.089487631856187818e+03 9.580532710906914939e-01 4.565542948727441784e-03 -3.279719607147983140e+01
1.190000000000000000e+02 3.121336875091730235e+03 9.672716353695508529e-01 4.633382955019959074e-03 -3.334601161300278704e+01
1.200000000000000000e+02 3.153273727970505661e+03 9.761186084929140971e-01 4.701880758212797530e-03 -3.388554065113886082e+01
1.210000000000000000e+02 3.185290523686621782e+03 9.845798796197130498e-01 4.771047381911495966e-03 -3.441520661724040764e+01
1.220000000000000000e+02 3.217372167150179394e+03 9.926485684536643372e-01 4.840893975374179620e-03 -3.493458158743955977e+01
1.230000000000000000e+02 3.249518419970048399e+03 1.000317796839365281e+00 4.911431813993036993e-03 -3.544308914972511815e+01
1.240000000000000000e+02 3.281721615341585220e+03 1.007573260352736755e+00 4.982672299739094278e-03 -3.594015297193720215e+01
1.250000000000000000e+02 3.313966657992413730e+03 1.014415513288210224e+00 5.054626960095614553e-03 -3.642534536965958836e+01
1.260000000000000000e+02 3.346253309187073683e+03 1.020830255189297597e+00 5.127307446031841021e-03 -3.689816445649259435e+01
1.270000000000000000e+02 3.378566473288784891e+03 1.026818044176677214e+00 5.200725528579887985e-03 -3.735803414472186290e+01
1.280000000000000000e+02 3.410898482782447445e+03 1.032364583469120856e+00 5.274893094655931647e-03 -3.780452699637933733e+01
1.290000000000000000e+02 3.443249098256975230e+03 1.037470434702068456e+00 5.349822141300923824e-03 -3.823714137317025319e+01
1.300000000000000000e+02 3.475603223347389758e+03 1.042121304439407758e+00 5.425524768775882509e-03 -3.865530143678540753e+01
1.310000000000000000e+02 3.507945994003441228e+03 1.046317761571253557e+00 5.502012888421179207e-03 -3.905858397909735658e+01
1.320000000000000000e+02 3.540285761248356266e+03 1.050060392783696228e+00 5.579297360524444055e-03 -3.944650751021644908e+01
1.330000000000000000e+02 3.572601395060221421e+03 1.053334933490139180e+00 5.657388836620062464e-03 -3.981866888692529471e+01
1.340000000000000000e+02 3.604894050296942623e+03 1.056156833738012057e+00 5.736298032000560973e-03 -4.017451648247291729e+01
1.350000000000000000e+02 3.637150024993900388e+03 1.058504402946558454e+00 5.816035712374969559e-03 -4.051379588726231873e+01
1.360000000000000000e+02 3.669370473824954388e+03 1.060385664943576334e+00 5.896612680463662708e-03 -4.083588135687026721e+01
1.370000000000000000e+02 3.701541694772344727e+03 1.061793787744921280e+00 5.978039760571270123e-03 -4.114037007947986524e+01
1.380000000000000000e+02 3.733657414258776953e+03 1.062736796831413200e+00 6.060327782879413108e-03 -4.142693360815949433e+01
1.390000000000000000e+02 3.765703930538270015e+03 1.063207861620164119e+00 6.143487566084269297e-03 -4.169516929301452279e+01
1.400000000000000000e+02 3.797689827197888917e+03 1.063207580382598882e+00 6.227529900014242698e-03 -4.194467456372144909e+01
1.410000000000000000e+02 3.829593974815455113e+03 1.062751408458227020e+00 6.312465527090711966e-03 -4.217512121193939123e+01
1.420000000000000000e+02 3.861410101178450986e+03 1.061825088012932072e+00 6.398305122804883414e-03 -4.238603253959200146e+01
1.430000000000000000e+02 3.893139363058277922e+03 1.060436646345525924e+00 6.485059276657879380e-03 -4.257715477505303170e+01
1.440000000000000000e+02 3.924760632939948209e+03 1.058594110689083490e+00 6.572738471513961400e-03 -4.274808565419461104e+01
1.450000000000000000e+02 3.956275069259437259e+03 1.056290651357907562e+00 6.661353063487033405e-03 -4.289834870234219011e+01
1.460000000000000000e+02 3.987654118091946657e+03 1.053541723342928060e+00 6.750913261284809640e-03 -4.302776465013573670e+01
1.470000000000000000e+02 4.018891511746688138e+03 1.050355352751192184e+00 6.841429105604926279e-03 -4.313578288025703245e+01
1.480000000000000000e+02 4.049973555510828646e+03 1.046732136642891664e+00 6.932910448624321313e-03 -4.322214997710803175e+01
1.490000000000000000e+02 4.080886556145400846e+03 1.042680099566082985e+00 7.025366933191423344e-03 -4.328646402386310399e+01
1.500000000000000000e+02 4.111616822030537151e+03 1.038207265036672045e+00 7.118807973156495057e-03 -4.332832316745806622e+01
1.510000000000000000e+02 4.142143052382620226e+03 1.033321494095727822e+00 7.213242237096832536e-03 -4.334746904905238551e+01
1.520000000000000000e+02 4.172472931417752079e+03 1.028030001321098785e+00 7.308676141538854483e-03 -4.334362283151094175e+01
1.530000000000000000e+02 4.202591677765280110e+03 1.022347266813643740e+00 7.405115319450127249e-03 -4.331650060051946127e+01
1.540000000000000000e+02 4.232499368926799434e+03 1.016287768936056768e+00 7.502565099982407004e-03 -4.326596706374571966e+01
1.550000000000000000e+02 4.262188656350714155e+03 1.009851127429609141e+00 7.601030491605360526e-03 -4.319166413097887158e+01
1.560000000000000000e+02 4.291667050600940456e+03 1.003059244980437192e+00 7.700516166228979498e-03 -4.309345661274653594e+01
1.570000000000000000e+02 4.320912351364991991e+03 9.959117369309510304e-01 7.801026444497160400e-03 -4.297106080035973719e+01
1.580000000000000000e+02 4.349932074356248449e+03 9.884379295426669598e-01 7.902565282224686613e-03 -4.282426731393852037e+01
1.590000000000000000e+02 4.378711452952254149e+03 9.806374330035723119e-01 8.005136258127681925e-03 -4.265286681639293676e+01
1.600000000000000000e+02 4.407243151674764704e+03 9.725321396878119362e-01 8.108742562813754315e-03 -4.245672429437915696e+01
1.610000000000000000e+02 4.435504981206308912e+03 9.641365105612120789e-01 8.213386989270066510e-03 -4.223555620521968734e+01
1.620000000000000000e+02 4.463489611846162916e+03 9.554650033371050455e-01 8.319071924625710129e-03 -4.198930189182199513e+01
1.630000000000000000e+02 4.491189716851946287e+03 9.465469289816424991e-01 8.425799343242754841e-03 -4.171760359554890130e+01
1.640000000000000000e+02 4.518583115767932213e+03 9.373818814160685964e-01 8.533570801639944400e-03 -4.142047500511399960e+01
1.650000000000000000e+02 4.545669916191517586e+03 9.279917357719325022e-01 8.642387434742031943e-03 -4.109763270241991506e+01
1.660000000000000000e+02 4.572435372023403943e+03 9.183983631437617756e-01 8.752249953395071363e-03 -4.074901614442676845e+01
1.670000000000000000e+02 4.598872168505909031e+03 9.086236303922874402e-01 8.863158643509798720e-03 -4.037449052648530312e+01
1.680000000000000000e+02 4.624972993846430654e+03 8.986893999473285488e-01 8.975113367174231832e-03 -3.997414391368366893e+01
1.690000000000000000e+02 4.650730539177485298e+03 8.886175296124816381e-01 9.088113563767753061e-03 -3.954784153716405370e+01
1.700000000000000000e+02 4.676137498503309871e+03 8.784224440182872851e-01 9.202158254336336926e-03 -3.909552292545956931e+01
1.710000000000000000e+02 4.701179140283164998e+03 8.681334194787521108e-01 9.317246045768487472e-03 -3.861712761831445562e+01
1.720000000000000000e+02 4.725863020753311503e+03 8.577722987467483184e-01 9.433375136907095823e-03 -3.811266944750464347e+01
1.730000000000000000e+02 4.750166985384248619e+03 8.473609191719536637e-01 9.550543325583485399e-03 -3.758208796714567512e+01
1.740000000000000000e+02 4.774083738879926386e+03 8.369211125097486548e-01 9.668748017056564073e-03 -3.702539701800456129e+01
1.750000000000000000e+02 4.797613416714656523e+03 8.264895614326830398e-01 9.787986233124407187e-03 -3.644275900830184156e+01
1.760000000000000000e+02 4.820741428076098600e+03 8.160805306930922765e-01 9.908254058252262408e-03 -3.583411286730078871e+01
1.770000000000000000e+02 4.843461125133439054e+03 8.057300563433106300e-01 1.002954495793917551e-02 -3.519946929803116120e+01
1.780000000000000000e+02 4.865758561849413127e+03 7.954591844982100701e-01 1.015185148286732245e-02 -3.453891265312135772e+01
1.790000000000000000e+02 4.887634650769397012e+03 7.852889547549014582e-01 1.027516584495626051e-02 -3.385245299123287310e+01
1.800000000000000000e+02 4.909082877819714668e+03 7.752552567161861141e-01 1.039947993005017023e-02 -3.314024892480053097e+01
1.810000000000000000e+02 4.930089302152385244e+03 7.653865447661483135e-01 1.052478531066617512e-02 -3.240245905023942896e+01
1.820000000000000000e+02 4.950654841037552615e+03 7.557112662499233524e-01 1.065107325912354949e-02 -3.163916766163067962e+01
1.830000000000000000e+02 4.970772984652537161e+03 7.462504329566234107e-01 1.077833476067871846e-02 -3.085053331488833450e+01
1.840000000000000000e+02 4.990429795921023469e+03 7.370399060071118891e-01 1.090656052658371851e-02 -3.003678882489183977e+01
1.850000000000000000e+02 5.009626195403611746e+03 7.281155389946881717e-01 1.103574100686237347e-02 -2.919786984507404526e+01
1.860000000000000000e+02 5.028348247738481405e+03 7.194983211299962322e-01 1.116586640285308248e-02 -2.833415769951179897e+01
1.870000000000000000e+02 5.046596874887099148e+03 7.112174049765178641e-01 1.129692667954496250e-02 -2.744573654492923609e+01
1.880000000000000000e+02 5.064365570932408446e+03 7.033115919755245082e-01 1.142891157695293675e-02 -2.653291335220379210e+01
1.890000000000000000e+02 5.081640401933137582e+03 6.958107614298241206e-01 1.156181062136825768e-02 -2.559584648580047528e+01
1.900000000000000000e+02 5.098422290835291278e+03 6.887477557291993291e-01 1.169561313541552655e-02 -2.463484283468476832e+01
1.910000000000000000e+02 5.114704732289599633e+03 6.821531803757323598e-01 1.183030824726036268e-02 -2.365020924217544263e+01
1.920000000000000000e+02 5.130473792528102422e+03 6.760606037043649374e-01 1.196588489968401954e-02 -2.264202965224827935e+01
1.930000000000000000e+02 5.145722965950514663e+03 6.705020997551764950e-01 1.210233185701928456e-02 -2.161061080731523276e+01
1.940000000000000000e+02 5.160460603370348508e+03 6.655119623359226910e-01 1.223963771216668960e-02 -2.055640796143839566e+01
1.950000000000000000e+02 5.174672770170260264e+03 6.611244764115422612e-01 1.237779089167265027e-02 -1.947965345948655980e+01
1.960000000000000000e+02 5.188360387971176351e+03 6.573739180045736763e-01 1.251677966038598593e-02 -1.838080243477233822e+01
1.970000000000000000e+02 5.201524377861438552e+03 6.542960397729175037e-01 1.265659212441384331e-02 -1.726016138811594303e+01
1.980000000000000000e+02 5.214165660338549060e+03 6.519250995839872553e-01 1.279721623333539109e-02 -1.611811103488474473e+01
1.990000000000000000e+02 5.226262870212542111e+03 6.502953461065025254e-01 1.293863978092233205e-02 -1.495495773447821897e+01
2.000000000000000000e+02 5.237831783374588667e+03 6.494410187392904987e-01 1.308085040501816808e-02 -1.377123062078841009e+01
2.010000000000000000e+02 5.248858329901126126e+03 6.493984458346598876e-01 1.322383557960195473e-02 -1.256715565488504538e+01
2.020000000000000000e+02 5.259335340628406811e+03 6.502011969867256269e-01 1.336758258383702325e-02 -1.134330629528489887e+01
2.030000000000000000e+02 5.269240657273631768e+03 6.518841878017822555e-01 1.351207852980640216e-02 -1.009987853691515269e+01
2.040000000000000000e+02 5.278581834274675202e+03 6.544815815760059996e-01 1.365731036037021173e-02 -8.837365418177508758e+00
2.050000000000000000e+02 5.287329283664725153e+03 6.580282749327311942e-01 1.380326484523752839e-02 -7.556185599747642812e+00
2.060000000000000000e+02 5.295490558612488712e+03 6.625576692945199797e-01 1.394992857480501468e-02 -6.256683360874736088e+00
2.070000000000000000e+02 5.303050926668061948e+03 6.681053850444299558e-01 1.409728795294923516e-02 -4.939210307527728716e+00
2.080000000000000000e+02 5.310003083221186898e+03 6.747055473455337848e-01 1.424532918954001665e-02 -3.604340790846609632e+00
2.090000000000000000e+02 5.316376864968070549e+03 6.823915289797052308e-01 1.439403829233684706e-02 -2.252582197784382956e+00
2.100000000000000000e+02 5.322157538132054469e+03 6.911989217007914466e-01 1.454340105834702780e-02 -8.844640876269033170e-01
2.110000000000000000e+02 5.327352653695900699e+03 7.011625649169898056e-01 1.469340306483237976e-02 4.994930107385074369e-01
2.120000000000000000e+02 5.331977190786842584e+03 7.123150600525242071e-01 1.484402966039322612e-02 1.898755317401721765e+00
2.130000000000000000e+02 5.336031271715808543e+03 7.246919704346305169e-01 1.499526595556768642e-02 3.312798090070827595e+00
2.140000000000000000e+02 5.339522447121339610e+03 7.383281071695841913e-01 1.514709681396211004e-02 4.741090770914278885e+00
2.150000000000000000e+02 5.342450839364296371e+03 7.532508436889294723e-01 1.529950684321056652e-02 6.183074704996629478e+00
2.160000000000000000e+02 5.344801714273568905e+03 7.695031437065640301e-01 1.545248038647371001e-02 7.638183943080854910e+00
2.170000000000000000e+02 5.346575194642576207e+03 7.871123622292752753e-01 1.560600151429882530e-02 9.105830388275979459e+00
2.180000000000000000e+02 5.347771403622514299e+03 8.061058451839540062e-01 1.576005401725745492e-02 1.058553750960753881e+01
2.190000000000000000e+02 5.348383036462917516e+03 8.265257862206197847e-01 1.591462139885063340e-02 1.207665063953301754e+01
2.200000000000000000e+02 5.348402788948490524e+03 8.483995134238582203e-01 1.606968686982111413e-02 1.357867868112943910e+01
2.210000000000000000e+02 5.347838214180818795e+03 8.717543461368237878e-01 1.622523334291767899e-02 1.509090783684901282e+01
2.220000000000000000e+02 5.346674580901801164e+03 8.966324517953861983e-01 1.638124342921538218e-02 1.661292159588992590e+01
2.230000000000000000e+02 5.344919443662185586e+03 9.230537043217859061e-01 1.653769943504139472e-02 1.814393218540400454e+01
2.240000000000000000e+02 5.342580357829204331e+03 9.510528260309786264e-01 1.669458336072205187e-02 1.968344912461898844e+01
2.250000000000000000e+02 5.339657451285069328e+03 9.806496743960020357e-01 1.685187690019353257e-02 2.123068495928085042e+01
2.260000000000000000e+02 5.336143424465226417e+03 1.011886383976049020e+00 1.700956144239697265e-02 2.278514953199219661e+01
2.270000000000000000e+02 5.332045835436058042e+03 1.044790224853088034e+00 1.716761807394664302e-02 2.434612999986318016e+01
2.280000000000000000e+02 5.327364814859090984e+03 1.079381031180939532e+00 1.732602758322283193e-02 2.591298797053426384e+01
2.290000000000000000e+02 5.322107922693890941e+03 1.115693486445278326e+00 1.748477046645260935e-02 2.748508522052605940e+01
